filename,logo-name,y,x,color
training_images/hook_green_0300.bmp,hook,93,76,green
training_images/hook_green_0301.bmp,hook,82,84,green
training_images/hook_green_0302.bmp,hook,97,82,green
training_images/hook_green_0303.bmp,hook,87,93,green
training_images/hook_green_0304.bmp,hook,100,106,green
training_images/hook_green_0305.bmp,hook,83,92,green
training_images/hook_green_0306.bmp,hook,88,83,green
training_images/hook_green_0307.bmp,hook,86,74,green
training_images/hook_green_0308.bmp,hook,89,83,green
training_images/hook_green_0309.bmp,hook,81,100,green
training_images/hook_green_0310.bmp,hook,77,71,green
training_images/hook_green_0311.bmp,hook,76,78,green
training_images/hook_green_0312.bmp,hook,75,94,green
training_images/hook_green_0313.bmp,hook,78,85,green
training_images/hook_green_0314.bmp,hook,79,87,green
training_images/hook_green_0315.bmp,hook,91,84,green
training_images/hook_green_0316.bmp,hook,83,82,green
training_images/hook_green_0317.bmp,hook,72,88,green
training_images/hook_green_0318.bmp,hook,91,107,green
training_images/hook_green_0319.bmp,hook,92,95,green
training_images/hook_green_0320.bmp,hook,102,95,green
training_images/hook_green_0321.bmp,hook,90,100,green
training_images/hook_green_0322.bmp,hook,95,82,green
training_images/hook_green_0323.bmp,hook,71,97,green
training_images/hook_green_0324.bmp,hook,83,83,green
training_images/hook_green_0325.bmp,hook,79,86,green
training_images/hook_green_0326.bmp,hook,90,81,green
training_images/hook_green_0327.bmp,hook,89,88,green
training_images/hook_green_0328.bmp,hook,85,83,green
training_images/hook_green_0329.bmp,hook,102,86,green
training_images/hook_green_0330.bmp,hook,88,80,green
training_images/hook_green_0331.bmp,hook,88,80,green
training_images/hook_green_0332.bmp,hook,81,84,green
training_images/hook_green_0333.bmp,hook,84,84,green
training_images/hook_green_0334.bmp,hook,91,79,green
training_images/hook_green_0335.bmp,hook,97,91,green
training_images/hook_green_0336.bmp,hook,86,84,green
training_images/hook_green_0337.bmp,hook,83,88,green
training_images/hook_green_0338.bmp,hook,83,83,green
training_images/hook_green_0339.bmp,hook,100,90,green
training_images/hook_green_0340.bmp,hook,94,96,green
training_images/hook_green_0341.bmp,hook,90,84,green
training_images/hook_green_0342.bmp,hook,88,90,green
training_images/hook_green_0343.bmp,hook,86,87,green
training_images/hook_green_0344.bmp,hook,106,88,green
training_images/hook_green_0345.bmp,hook,89,90,green
training_images/hook_green_0346.bmp,hook,77,98,green
training_images/hook_green_0347.bmp,hook,90,97,green
training_images/hook_green_0348.bmp,hook,80,98,green
training_images/hook_green_0349.bmp,hook,90,93,green
training_images/hook_green_0350.bmp,hook,101,84,green
training_images/hook_green_0351.bmp,hook,86,80,green
training_images/hook_green_0352.bmp,hook,88,84,green
training_images/hook_green_0353.bmp,hook,86,87,green
training_images/hook_green_0354.bmp,hook,86,77,green
training_images/hook_green_0355.bmp,hook,91,95,green
training_images/hook_green_0356.bmp,hook,91,98,green
training_images/hook_green_0357.bmp,hook,89,102,green
training_images/hook_green_0358.bmp,hook,78,88,green
training_images/hook_green_0359.bmp,hook,94,82,green
training_images/hook_green_0360.bmp,hook,80,87,green
training_images/hook_green_0361.bmp,hook,94,102,green
training_images/hook_green_0362.bmp,hook,105,96,green
training_images/hook_green_0363.bmp,hook,94,93,green
training_images/hook_green_0364.bmp,hook,83,105,green
training_images/hook_green_0365.bmp,hook,91,77,green
training_images/hook_green_0366.bmp,hook,84,92,green
training_images/hook_green_0367.bmp,hook,97,89,green
training_images/hook_green_0368.bmp,hook,87,86,green
training_images/hook_green_0369.bmp,hook,89,88,green
training_images/hook_green_0370.bmp,hook,92,99,green
training_images/hook_green_0371.bmp,hook,84,90,green
training_images/hook_green_0372.bmp,hook,84,89,green
training_images/hook_green_0373.bmp,hook,86,82,green
training_images/hook_green_0374.bmp,hook,93,96,green
training_images/hook_green_0375.bmp,hook,94,86,green
training_images/hook_green_0376.bmp,hook,84,83,green
training_images/hook_green_0377.bmp,hook,86,84,green
training_images/hook_green_0378.bmp,hook,88,85,green
training_images/hook_green_0379.bmp,hook,93,87,green
training_images/hook_green_0380.bmp,hook,83,78,green
training_images/hook_green_0381.bmp,hook,80,82,green
training_images/hook_green_0382.bmp,hook,94,85,green
training_images/hook_green_0383.bmp,hook,81,87,green
training_images/hook_green_0384.bmp,hook,85,86,green
training_images/hook_green_0385.bmp,hook,97,82,green
training_images/hook_green_0386.bmp,hook,83,75,green
training_images/hook_green_0387.bmp,hook,88,80,green
training_images/hook_green_0388.bmp,hook,81,101,green
training_images/hook_green_0389.bmp,hook,92,82,green
training_images/hook_green_0390.bmp,hook,82,92,green
training_images/hook_green_0391.bmp,hook,101,89,green
training_images/hook_green_0392.bmp,hook,91,81,green
training_images/hook_green_0393.bmp,hook,85,91,green
training_images/hook_green_0394.bmp,hook,92,78,green
training_images/hook_green_0395.bmp,hook,95,100,green
training_images/hook_green_0396.bmp,hook,91,95,green
training_images/hook_green_0397.bmp,hook,81,88,green
training_images/hook_green_0398.bmp,hook,78,97,green
training_images/hook_green_0399.bmp,hook,90,84,green
training_images/hook_green_0400.bmp,hook,95,92,green
training_images/hook_green_0401.bmp,hook,91,85,green
training_images/hook_green_0402.bmp,hook,77,97,green
training_images/hook_green_0403.bmp,hook,79,79,green
training_images/hook_green_0404.bmp,hook,94,86,green
training_images/hook_green_0405.bmp,hook,87,85,green
training_images/hook_green_0406.bmp,hook,80,83,green
training_images/hook_green_0407.bmp,hook,99,82,green
training_images/hook_green_0408.bmp,hook,84,80,green
training_images/hook_green_0409.bmp,hook,94,88,green
training_images/hook_green_0410.bmp,hook,80,82,green
training_images/hook_green_0411.bmp,hook,95,89,green
training_images/hook_green_0412.bmp,hook,82,89,green
training_images/hook_green_0413.bmp,hook,102,79,green
training_images/hook_green_0414.bmp,hook,91,97,green
training_images/hook_green_0415.bmp,hook,86,85,green
training_images/hook_green_0416.bmp,hook,106,84,green
training_images/hook_green_0417.bmp,hook,99,92,green
training_images/hook_green_0418.bmp,hook,89,85,green
training_images/hook_green_0419.bmp,hook,105,87,green
training_images/hook_green_0420.bmp,hook,87,78,green
training_images/hook_green_0421.bmp,hook,88,76,green
training_images/hook_green_0422.bmp,hook,94,93,green
training_images/hook_green_0423.bmp,hook,103,81,green
training_images/hook_green_0424.bmp,hook,89,97,green
training_images/hook_green_0425.bmp,hook,100,81,green
training_images/hook_green_0426.bmp,hook,92,92,green
training_images/hook_green_0427.bmp,hook,99,96,green
training_images/hook_green_0428.bmp,hook,95,95,green
training_images/hook_green_0429.bmp,hook,83,88,green
training_images/hook_green_0430.bmp,hook,80,83,green
training_images/hook_green_0431.bmp,hook,88,73,green
training_images/hook_green_0432.bmp,hook,99,87,green
training_images/hook_green_0433.bmp,hook,91,75,green
training_images/hook_green_0434.bmp,hook,85,87,green
training_images/hook_green_0435.bmp,hook,94,108,green
training_images/hook_green_0436.bmp,hook,93,92,green
training_images/hook_green_0437.bmp,hook,90,92,green
training_images/hook_green_0438.bmp,hook,95,93,green
training_images/hook_green_0439.bmp,hook,90,79,green
training_images/hook_green_0440.bmp,hook,91,86,green
training_images/hook_green_0441.bmp,hook,77,90,green
training_images/hook_green_0442.bmp,hook,77,82,green
training_images/hook_green_0443.bmp,hook,91,95,green
training_images/hook_green_0444.bmp,hook,83,90,green
training_images/hook_green_0445.bmp,hook,93,83,green
training_images/hook_green_0446.bmp,hook,86,86,green
training_images/hook_green_0447.bmp,hook,84,88,green
training_images/hook_green_0448.bmp,hook,95,74,green
training_images/hook_green_0449.bmp,hook,85,91,green
training_images/hook_green_0450.bmp,hook,91,89,green
training_images/hook_green_0451.bmp,hook,84,87,green
training_images/hook_green_0452.bmp,hook,79,94,green
training_images/hook_green_0453.bmp,hook,73,93,green
training_images/hook_green_0454.bmp,hook,102,85,green
training_images/hook_green_0455.bmp,hook,83,92,green
training_images/hook_green_0456.bmp,hook,79,81,green
training_images/hook_green_0457.bmp,hook,73,95,green
training_images/hook_green_0458.bmp,hook,62,89,green
training_images/hook_green_0459.bmp,hook,98,87,green
training_images/hook_green_0460.bmp,hook,86,92,green
training_images/hook_green_0461.bmp,hook,88,72,green
training_images/hook_green_0462.bmp,hook,79,100,green
training_images/hook_green_0463.bmp,hook,84,92,green
training_images/hook_green_0464.bmp,hook,82,86,green
training_images/hook_green_0465.bmp,hook,101,96,green
training_images/hook_green_0466.bmp,hook,86,84,green
training_images/hook_green_0467.bmp,hook,101,107,green
training_images/hook_green_0468.bmp,hook,104,93,green
training_images/hook_green_0469.bmp,hook,102,102,green
training_images/hook_green_0470.bmp,hook,80,71,green
training_images/hook_green_0471.bmp,hook,80,87,green
training_images/hook_green_0472.bmp,hook,86,78,green
training_images/hook_green_0473.bmp,hook,86,95,green
training_images/hook_green_0474.bmp,hook,80,89,green
training_images/hook_green_0475.bmp,hook,89,107,green
training_images/hook_green_0476.bmp,hook,75,95,green
training_images/hook_green_0477.bmp,hook,89,73,green
training_images/hook_green_0478.bmp,hook,86,96,green
training_images/hook_green_0479.bmp,hook,80,75,green
training_images/hook_green_0480.bmp,hook,87,82,green
training_images/hook_green_0481.bmp,hook,94,82,green
training_images/hook_green_0482.bmp,hook,97,95,green
training_images/hook_green_0483.bmp,hook,86,103,green
training_images/hook_green_0484.bmp,hook,95,82,green
training_images/hook_green_0485.bmp,hook,80,88,green
training_images/hook_green_0486.bmp,hook,84,78,green
training_images/hook_green_0487.bmp,hook,93,94,green
training_images/hook_green_0488.bmp,hook,83,82,green
training_images/hook_green_0489.bmp,hook,92,70,green
training_images/hook_green_0490.bmp,hook,84,80,green
training_images/hook_green_0491.bmp,hook,80,99,green
training_images/hook_green_0492.bmp,hook,91,100,green
training_images/hook_green_0493.bmp,hook,90,86,green
training_images/hook_green_0494.bmp,hook,101,100,green
training_images/hook_green_0495.bmp,hook,84,99,green
training_images/hook_green_0496.bmp,hook,93,92,green
training_images/hook_green_0497.bmp,hook,81,93,green
training_images/hook_green_0498.bmp,hook,80,83,green
training_images/hook_green_0499.bmp,hook,86,92,green
training_images/hook_green_0500.bmp,hook,70,84,green
training_images/hook_green_0501.bmp,hook,93,83,green
training_images/hook_green_0502.bmp,hook,84,110,green
training_images/hook_green_0503.bmp,hook,85,100,green
training_images/hook_green_0504.bmp,hook,93,82,green
training_images/hook_green_0505.bmp,hook,79,92,green
training_images/hook_green_0506.bmp,hook,83,78,green
training_images/hook_green_0507.bmp,hook,77,94,green
training_images/hook_green_0508.bmp,hook,85,93,green
training_images/hook_green_0509.bmp,hook,94,92,green
training_images/hook_green_0510.bmp,hook,80,92,green
training_images/hook_green_0511.bmp,hook,105,78,green
training_images/hook_green_0512.bmp,hook,89,83,green
training_images/hook_green_0513.bmp,hook,87,88,green
training_images/hook_green_0514.bmp,hook,97,88,green
training_images/hook_green_0515.bmp,hook,97,88,green
training_images/hook_green_0516.bmp,hook,85,87,green
training_images/hook_green_0517.bmp,hook,81,87,green
training_images/hook_green_0518.bmp,hook,84,91,green
training_images/hook_green_0519.bmp,hook,72,100,green
training_images/hook_green_0520.bmp,hook,95,82,green
training_images/hook_green_0521.bmp,hook,74,90,green
training_images/hook_green_0522.bmp,hook,88,79,green
training_images/hook_green_0523.bmp,hook,101,89,green
training_images/hook_green_0524.bmp,hook,84,81,green
training_images/hook_green_0525.bmp,hook,83,95,green
training_images/hook_green_0526.bmp,hook,90,98,green
training_images/hook_green_0527.bmp,hook,70,95,green
training_images/hook_green_0528.bmp,hook,93,89,green
training_images/hook_green_0529.bmp,hook,96,93,green
training_images/hook_green_0530.bmp,hook,88,80,green
training_images/hook_green_0531.bmp,hook,75,67,green
training_images/hook_green_0532.bmp,hook,84,101,green
training_images/hook_green_0533.bmp,hook,94,87,green
training_images/hook_green_0534.bmp,hook,85,87,green
training_images/hook_green_0535.bmp,hook,82,78,green
training_images/hook_green_0536.bmp,hook,101,112,green
training_images/hook_green_0537.bmp,hook,97,92,green
training_images/hook_green_0538.bmp,hook,83,86,green
training_images/hook_green_0539.bmp,hook,87,81,green
training_images/hook_green_0540.bmp,hook,94,101,green
training_images/hook_green_0541.bmp,hook,91,73,green
training_images/hook_green_0542.bmp,hook,98,90,green
training_images/hook_green_0543.bmp,hook,74,90,green
training_images/hook_green_0544.bmp,hook,88,81,green
training_images/hook_green_0545.bmp,hook,75,97,green
training_images/hook_green_0546.bmp,hook,84,83,green
training_images/hook_green_0547.bmp,hook,95,81,green
training_images/hook_green_0548.bmp,hook,94,87,green
training_images/hook_green_0549.bmp,hook,84,95,green
training_images/hook_green_0550.bmp,hook,91,101,green
training_images/hook_green_0551.bmp,hook,83,86,green
training_images/hook_green_0552.bmp,hook,99,59,green
training_images/hook_green_0553.bmp,hook,96,85,green
training_images/hook_green_0554.bmp,hook,68,96,green
training_images/hook_green_0555.bmp,hook,70,79,green
training_images/hook_green_0556.bmp,hook,81,92,green
training_images/hook_green_0557.bmp,hook,73,94,green
training_images/hook_green_0558.bmp,hook,78,87,green
training_images/hook_green_0559.bmp,hook,74,87,green
training_images/hook_green_0560.bmp,hook,99,82,green
training_images/hook_green_0561.bmp,hook,96,87,green
training_images/hook_green_0562.bmp,hook,86,76,green
training_images/hook_green_0563.bmp,hook,93,82,green
training_images/hook_green_0564.bmp,hook,85,88,green
training_images/hook_green_0565.bmp,hook,68,92,green
training_images/hook_green_0566.bmp,hook,89,105,green
training_images/hook_green_0567.bmp,hook,93,97,green
training_images/hook_green_0568.bmp,hook,94,86,green
training_images/hook_green_0569.bmp,hook,95,85,green
training_images/hook_green_0570.bmp,hook,106,94,green
training_images/hook_green_0571.bmp,hook,91,80,green
training_images/hook_green_0572.bmp,hook,89,86,green
training_images/hook_green_0573.bmp,hook,90,90,green
training_images/hook_green_0574.bmp,hook,94,91,green
training_images/hook_green_0575.bmp,hook,88,88,green
training_images/hook_green_0576.bmp,hook,89,81,green
training_images/hook_green_0577.bmp,hook,98,85,green
training_images/hook_green_0578.bmp,hook,92,87,green
training_images/hook_green_0579.bmp,hook,81,108,green
training_images/hook_green_0580.bmp,hook,87,73,green
training_images/hook_green_0581.bmp,hook,91,84,green
training_images/hook_green_0582.bmp,hook,100,76,green
training_images/hook_green_0583.bmp,hook,79,95,green
training_images/hook_green_0584.bmp,hook,89,96,green
training_images/hook_green_0585.bmp,hook,75,89,green
training_images/hook_green_0586.bmp,hook,101,87,green
training_images/hook_green_0587.bmp,hook,86,84,green
training_images/hook_green_0588.bmp,hook,101,93,green
training_images/hook_green_0589.bmp,hook,96,88,green
training_images/hook_green_0590.bmp,hook,80,86,green
training_images/hook_green_0591.bmp,hook,92,82,green
training_images/hook_green_0592.bmp,hook,88,87,green
training_images/hook_green_0593.bmp,hook,86,98,green
training_images/hook_green_0594.bmp,hook,72,102,green
training_images/hook_green_0595.bmp,hook,86,96,green
training_images/hook_green_0596.bmp,hook,106,103,green
training_images/hook_green_0597.bmp,hook,103,96,green
training_images/hook_green_0598.bmp,hook,101,90,green
training_images/hook_green_0599.bmp,hook,104,100,green
training_images/hook_green_0600.bmp,hook,92,74,green
training_images/hook_green_0601.bmp,hook,80,89,green
training_images/hook_green_0602.bmp,hook,83,70,green
training_images/hook_green_0603.bmp,hook,100,84,green
training_images/hook_green_0604.bmp,hook,95,89,green
training_images/hook_green_0605.bmp,hook,89,86,green
training_images/hook_green_0606.bmp,hook,94,80,green
training_images/hook_green_0607.bmp,hook,90,92,green
training_images/hook_green_0608.bmp,hook,85,98,green
training_images/hook_green_0609.bmp,hook,89,101,green
training_images/hook_green_0610.bmp,hook,91,97,green
training_images/hook_green_0611.bmp,hook,102,80,green
training_images/hook_green_0612.bmp,hook,89,86,green
training_images/hook_green_0613.bmp,hook,81,88,green
training_images/hook_green_0614.bmp,hook,84,98,green
training_images/hook_green_0615.bmp,hook,84,75,green
training_images/hook_green_0616.bmp,hook,98,92,green
training_images/hook_green_0617.bmp,hook,82,91,green
training_images/hook_green_0618.bmp,hook,91,81,green
training_images/hook_green_0619.bmp,hook,85,80,green
training_images/hook_green_0620.bmp,hook,93,84,green
training_images/hook_green_0621.bmp,hook,73,78,green
training_images/hook_green_0622.bmp,hook,89,95,green
training_images/hook_green_0623.bmp,hook,80,79,green
training_images/hook_green_0624.bmp,hook,89,91,green
training_images/hook_green_0625.bmp,hook,94,79,green
training_images/hook_green_0626.bmp,hook,69,80,green
training_images/hook_green_0627.bmp,hook,95,100,green
training_images/hook_green_0628.bmp,hook,90,88,green
training_images/hook_green_0629.bmp,hook,75,83,green
training_images/hook_green_0630.bmp,hook,114,109,green
training_images/hook_green_0631.bmp,hook,109,24,green
training_images/hook_green_0632.bmp,hook,60,77,green
training_images/hook_green_0633.bmp,hook,39,13,green
training_images/hook_green_0634.bmp,hook,93,45,green
training_images/hook_green_0635.bmp,hook,61,49,green
training_images/hook_green_0636.bmp,hook,30,113,green
training_images/hook_green_0637.bmp,hook,18,86,green
training_images/hook_green_0638.bmp,hook,105,29,green
training_images/hook_green_0639.bmp,hook,41,27,green
training_images/hook_green_0640.bmp,hook,75,23,green
training_images/hook_green_0641.bmp,hook,69,85,green
training_images/hook_green_0642.bmp,hook,76,57,green
training_images/hook_green_0643.bmp,hook,53,64,green
training_images/hook_green_0644.bmp,hook,60,18,green
training_images/hook_green_0645.bmp,hook,107,93,green
training_images/hook_green_0646.bmp,hook,73,90,green
training_images/hook_green_0647.bmp,hook,98,65,green
training_images/hook_green_0648.bmp,hook,71,88,green
training_images/hook_green_0649.bmp,hook,29,116,green
training_images/hook_green_0650.bmp,hook,81,114,green
training_images/hook_green_0651.bmp,hook,102,107,green
training_images/hook_green_0652.bmp,hook,18,51,green
training_images/hook_green_0653.bmp,hook,63,14,green
training_images/hook_green_0654.bmp,hook,43,66,green
training_images/hook_green_0655.bmp,hook,45,78,green
training_images/hook_green_0656.bmp,hook,55,92,green
training_images/hook_green_0657.bmp,hook,91,50,green
training_images/hook_green_0658.bmp,hook,28,35,green
training_images/hook_green_0659.bmp,hook,38,28,green
training_images/hook_green_0660.bmp,hook,36,57,green
training_images/hook_green_0661.bmp,hook,65,44,green
training_images/hook_green_0662.bmp,hook,59,68,green
training_images/hook_green_0663.bmp,hook,63,75,green
training_images/hook_green_0664.bmp,hook,33,64,green
training_images/hook_green_0665.bmp,hook,62,12,green
training_images/hook_green_0666.bmp,hook,75,78,green
training_images/hook_green_0667.bmp,hook,33,92,green
training_images/hook_green_0668.bmp,hook,111,20,green
training_images/hook_green_0669.bmp,hook,59,25,green
training_images/hook_green_0670.bmp,hook,98,12,green
training_images/hook_green_0671.bmp,hook,55,35,green
training_images/hook_green_0672.bmp,hook,112,31,green
training_images/hook_green_0673.bmp,hook,70,52,green
training_images/hook_green_0674.bmp,hook,61,78,green
training_images/hook_green_0675.bmp,hook,21,84,green
training_images/hook_green_0676.bmp,hook,29,78,green
training_images/hook_green_0677.bmp,hook,94,89,green
training_images/hook_green_0678.bmp,hook,50,60,green
training_images/hook_green_0679.bmp,hook,78,31,green
training_images/hook_green_0680.bmp,hook,19,64,green
training_images/hook_green_0681.bmp,hook,112,33,green
training_images/hook_green_0682.bmp,hook,116,31,green
training_images/hook_green_0683.bmp,hook,20,67,green
training_images/hook_green_0684.bmp,hook,67,105,green
training_images/hook_green_0685.bmp,hook,15,61,green
training_images/hook_green_0686.bmp,hook,30,34,green
training_images/hook_green_0687.bmp,hook,26,51,green
training_images/hook_green_0688.bmp,hook,95,86,green
training_images/hook_green_0689.bmp,hook,98,34,green
training_images/hook_green_0690.bmp,hook,99,22,green
training_images/hook_green_0691.bmp,hook,101,73,green
training_images/hook_green_0692.bmp,hook,52,35,green
training_images/hook_green_0693.bmp,hook,36,110,green
training_images/hook_green_0694.bmp,hook,12,113,green
training_images/hook_green_0695.bmp,hook,102,94,green
training_images/hook_green_0696.bmp,hook,77,57,green
training_images/hook_green_0697.bmp,hook,14,76,green
training_images/hook_green_0698.bmp,hook,59,39,green
training_images/hook_green_0699.bmp,hook,45,92,green
training_images/hook_blue_0000.bmp,hook,94,75,blue
training_images/hook_blue_0001.bmp,hook,81,88,blue
training_images/hook_blue_0002.bmp,hook,81,87,blue
training_images/hook_blue_0003.bmp,hook,96,83,blue
training_images/hook_blue_0004.bmp,hook,86,82,blue
training_images/hook_blue_0005.bmp,hook,86,77,blue
training_images/hook_blue_0006.bmp,hook,95,96,blue
training_images/hook_blue_0007.bmp,hook,91,77,blue
training_images/hook_blue_0008.bmp,hook,92,104,blue
training_images/hook_blue_0009.bmp,hook,82,96,blue
training_images/hook_blue_0010.bmp,hook,83,83,blue
training_images/hook_blue_0011.bmp,hook,92,94,blue
training_images/hook_blue_0012.bmp,hook,87,84,blue
training_images/hook_blue_0013.bmp,hook,97,80,blue
training_images/hook_blue_0014.bmp,hook,98,75,blue
training_images/hook_blue_0015.bmp,hook,85,68,blue
training_images/hook_blue_0016.bmp,hook,85,87,blue
training_images/hook_blue_0017.bmp,hook,80,91,blue
training_images/hook_blue_0018.bmp,hook,87,87,blue
training_images/hook_blue_0019.bmp,hook,87,82,blue
training_images/hook_blue_0020.bmp,hook,87,93,blue
training_images/hook_blue_0021.bmp,hook,76,69,blue
training_images/hook_blue_0022.bmp,hook,93,81,blue
training_images/hook_blue_0023.bmp,hook,91,78,blue
training_images/hook_blue_0024.bmp,hook,81,105,blue
training_images/hook_blue_0025.bmp,hook,99,73,blue
training_images/hook_blue_0026.bmp,hook,82,81,blue
training_images/hook_blue_0027.bmp,hook,92,80,blue
training_images/hook_blue_0028.bmp,hook,91,87,blue
training_images/hook_blue_0029.bmp,hook,84,98,blue
training_images/hook_blue_0030.bmp,hook,92,90,blue
training_images/hook_blue_0031.bmp,hook,79,85,blue
training_images/hook_blue_0032.bmp,hook,78,88,blue
training_images/hook_blue_0033.bmp,hook,91,80,blue
training_images/hook_blue_0034.bmp,hook,71,82,blue
training_images/hook_blue_0035.bmp,hook,84,92,blue
training_images/hook_blue_0036.bmp,hook,89,81,blue
training_images/hook_blue_0037.bmp,hook,82,88,blue
training_images/hook_blue_0038.bmp,hook,90,92,blue
training_images/hook_blue_0039.bmp,hook,108,97,blue
training_images/hook_blue_0040.bmp,hook,96,83,blue
training_images/hook_blue_0041.bmp,hook,77,92,blue
training_images/hook_blue_0042.bmp,hook,83,90,blue
training_images/hook_blue_0043.bmp,hook,83,93,blue
training_images/hook_blue_0044.bmp,hook,82,94,blue
training_images/hook_blue_0045.bmp,hook,82,76,blue
training_images/hook_blue_0046.bmp,hook,75,90,blue
training_images/hook_blue_0047.bmp,hook,93,101,blue
training_images/hook_blue_0048.bmp,hook,70,84,blue
training_images/hook_blue_0049.bmp,hook,95,86,blue
training_images/hook_blue_0050.bmp,hook,95,87,blue
training_images/hook_blue_0051.bmp,hook,96,106,blue
training_images/hook_blue_0052.bmp,hook,86,88,blue
training_images/hook_blue_0053.bmp,hook,91,85,blue
training_images/hook_blue_0054.bmp,hook,87,71,blue
training_images/hook_blue_0055.bmp,hook,103,90,blue
training_images/hook_blue_0056.bmp,hook,81,91,blue
training_images/hook_blue_0057.bmp,hook,81,90,blue
training_images/hook_blue_0058.bmp,hook,89,97,blue
training_images/hook_blue_0059.bmp,hook,85,100,blue
training_images/hook_blue_0060.bmp,hook,91,102,blue
training_images/hook_blue_0061.bmp,hook,82,76,blue
training_images/hook_blue_0062.bmp,hook,95,82,blue
training_images/hook_blue_0063.bmp,hook,82,79,blue
training_images/hook_blue_0064.bmp,hook,85,95,blue
training_images/hook_blue_0065.bmp,hook,96,95,blue
training_images/hook_blue_0066.bmp,hook,80,90,blue
training_images/hook_blue_0067.bmp,hook,97,91,blue
training_images/hook_blue_0068.bmp,hook,80,82,blue
training_images/hook_blue_0069.bmp,hook,81,92,blue
training_images/hook_blue_0070.bmp,hook,88,71,blue
training_images/hook_blue_0071.bmp,hook,82,92,blue
training_images/hook_blue_0072.bmp,hook,88,81,blue
training_images/hook_blue_0073.bmp,hook,80,97,blue
training_images/hook_blue_0074.bmp,hook,89,77,blue
training_images/hook_blue_0075.bmp,hook,82,88,blue
training_images/hook_blue_0076.bmp,hook,83,79,blue
training_images/hook_blue_0077.bmp,hook,92,84,blue
training_images/hook_blue_0078.bmp,hook,68,79,blue
training_images/hook_blue_0079.bmp,hook,93,83,blue
training_images/hook_blue_0080.bmp,hook,84,83,blue
training_images/hook_blue_0081.bmp,hook,86,83,blue
training_images/hook_blue_0082.bmp,hook,76,96,blue
training_images/hook_blue_0083.bmp,hook,82,98,blue
training_images/hook_blue_0084.bmp,hook,87,85,blue
training_images/hook_blue_0085.bmp,hook,74,83,blue
training_images/hook_blue_0086.bmp,hook,90,77,blue
training_images/hook_blue_0087.bmp,hook,86,93,blue
training_images/hook_blue_0088.bmp,hook,94,86,blue
training_images/hook_blue_0089.bmp,hook,78,98,blue
training_images/hook_blue_0090.bmp,hook,86,100,blue
training_images/hook_blue_0091.bmp,hook,90,84,blue
training_images/hook_blue_0092.bmp,hook,76,84,blue
training_images/hook_blue_0093.bmp,hook,104,78,blue
training_images/hook_blue_0094.bmp,hook,98,82,blue
training_images/hook_blue_0095.bmp,hook,83,104,blue
training_images/hook_blue_0096.bmp,hook,81,89,blue
training_images/hook_blue_0097.bmp,hook,99,95,blue
training_images/hook_blue_0098.bmp,hook,87,88,blue
training_images/hook_blue_0099.bmp,hook,97,102,blue
training_images/hook_blue_0100.bmp,hook,79,81,blue
training_images/hook_blue_0101.bmp,hook,90,76,blue
training_images/hook_blue_0102.bmp,hook,78,93,blue
training_images/hook_blue_0103.bmp,hook,103,96,blue
training_images/hook_blue_0104.bmp,hook,86,85,blue
training_images/hook_blue_0105.bmp,hook,97,90,blue
training_images/hook_blue_0106.bmp,hook,85,81,blue
training_images/hook_blue_0107.bmp,hook,85,85,blue
training_images/hook_blue_0108.bmp,hook,84,98,blue
training_images/hook_blue_0109.bmp,hook,100,84,blue
training_images/hook_blue_0110.bmp,hook,90,92,blue
training_images/hook_blue_0111.bmp,hook,97,77,blue
training_images/hook_blue_0112.bmp,hook,78,94,blue
training_images/hook_blue_0113.bmp,hook,87,92,blue
training_images/hook_blue_0114.bmp,hook,88,97,blue
training_images/hook_blue_0115.bmp,hook,82,91,blue
training_images/hook_blue_0116.bmp,hook,81,77,blue
training_images/hook_blue_0117.bmp,hook,79,75,blue
training_images/hook_blue_0118.bmp,hook,91,90,blue
training_images/hook_blue_0119.bmp,hook,84,93,blue
training_images/hook_blue_0120.bmp,hook,95,88,blue
training_images/hook_blue_0121.bmp,hook,103,92,blue
training_images/hook_blue_0122.bmp,hook,70,87,blue
training_images/hook_blue_0123.bmp,hook,83,98,blue
training_images/hook_blue_0124.bmp,hook,85,88,blue
training_images/hook_blue_0125.bmp,hook,98,85,blue
training_images/hook_blue_0126.bmp,hook,92,91,blue
training_images/hook_blue_0127.bmp,hook,72,93,blue
training_images/hook_blue_0128.bmp,hook,95,84,blue
training_images/hook_blue_0129.bmp,hook,96,84,blue
training_images/hook_blue_0130.bmp,hook,81,88,blue
training_images/hook_blue_0131.bmp,hook,77,83,blue
training_images/hook_blue_0132.bmp,hook,90,85,blue
training_images/hook_blue_0133.bmp,hook,85,90,blue
training_images/hook_blue_0134.bmp,hook,88,91,blue
training_images/hook_blue_0135.bmp,hook,87,82,blue
training_images/hook_blue_0136.bmp,hook,93,88,blue
training_images/hook_blue_0137.bmp,hook,85,89,blue
training_images/hook_blue_0138.bmp,hook,85,103,blue
training_images/hook_blue_0139.bmp,hook,86,89,blue
training_images/hook_blue_0140.bmp,hook,87,90,blue
training_images/hook_blue_0141.bmp,hook,105,87,blue
training_images/hook_blue_0142.bmp,hook,82,94,blue
training_images/hook_blue_0143.bmp,hook,82,85,blue
training_images/hook_blue_0144.bmp,hook,92,77,blue
training_images/hook_blue_0145.bmp,hook,83,96,blue
training_images/hook_blue_0146.bmp,hook,76,83,blue
